"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"USW00014751","2011-12-28T09:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1004.1","-4.0","5.0","","","","","53.0","","1004.4","","","","290.0","17.0","10.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET098METAR KCXY 281356Z 29021G33KT 10SM FEW043 05/M04 A2965 RMK AO2 PK WND 29033/1349 SLP044 T00501044;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T09:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1005.8","-6.1","4.4","0.0","","3.9","3","47.0","FEW:02 15.24","1006.3","993.2","16.093","0.6","310.0","14.9","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12612/28/11 09:56:02 METAR KCXY 281456Z 31018G29KT 10SM FEW050 04/M06 A2970 RMK AO2 PK WND 31031/1401 SLP063 T00441061 53039 (WB)","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T10:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1005.8","-6.0","4.0","","","3.9","3","48.0","","1006.3","","","","310.0","14.9","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET104METAR KCXY 281456Z 31018G29KT 10SM FEW050 04/M06 A2970 RMK AO2 PK WND 31031/1401 SLP063 T00441061 53039;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T10:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1006.8","-5.0","4.4","T","","","","51.0","BKN:07 13.41 BKN:07 16.76","1007.1","994.2","16.093","0.9","270.0","12.4","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14212/28/11 10:56:02 METAR KCXY 281556Z 27017G24KT 10SM BKN044 BKN055 04/M05 A2973 RMK AO2 PK WND 29030/1502 RAB43E51 SLP071 P0000 T00441050 (WB)","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T11:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1006.8","-5.0","4.0","T","","","","52.0","","1007.1","","","","270.0","12.3","8.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET120METAR KCXY 281556Z 27017G24KT 10SM BKN044 BKN055 04/M05 A2973 RMK AO2 PK WND 29030/1502 RAB43E51 SLP071 P0000 T00441050;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T11:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1006.8","-7.2","4.4","0.0","","","","43.0","BKN:07 15.24","1007.1","994.2","16.093","0.2","290.0","12.4","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12012/28/11 11:56:02 METAR KCXY 281656Z 29018G24KT 10SM BKN050 04/M07 A2973 RMK AO2 PK WND 29034/1634 SLP071 T00441072 (LW)","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T12:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1006.8","-7.0","4.0","","","","","45.0","","1007.1","","","","290.0","12.3","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET098METAR KCXY 281656Z 29018G24KT 10SM BKN050 04/M07 A2973 RMK AO2 PK WND 29034/1634 SLP071 T00441072;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T12:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1007.1","-8.9","3.3","0.0","","1.3","1","41.0","OVC:08 15.24","1007.5","994.5","16.093","-0.8","300.0","14.9","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14412/28/11 12:56:02 METAR KCXY 281756Z 30017G29KT 10SM OVC050 03/M09 A2974 RMK AO2 PK WND 29031/1738 SLP075 60000 T00331089 10050 20028 51013 (LW)","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T13:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1007.1","-9.0","3.0","","","1.3","1","41.0","","1007.5","","","","300.0","14.9","8.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET122METAR KCXY 281756Z 30017G29KT 10SM OVC050 03/M09 A2974 RMK AO2 PK WND 29031/1738 SLP075 60000 T00331089 10050 20028 51013;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T13:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1008.1","-8.3","3.3","0.0","","","","43.0","BKN:07 14.94 OVC:08 18.29","1008.3","995.5","16.093","-0.7","290.0","13.9","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12712/28/11 13:56:02 METAR KCXY 281856Z 29016G27KT 10SM BKN049 OVC060 03/M08 A2977 RMK AO2 PK WND 30028/1815 SLP083 T00331083 (BR)","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T14:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1008.1","-8.0","3.0","","","","","45.0","","1008.3","","","","290.0","13.9","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET105METAR KCXY 281856Z 29016G27KT 10SM BKN049 OVC060 03/M08 A2977 RMK AO2 PK WND 30028/1815 SLP083 T00331083;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T14:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1009.1","-7.8","2.2","0.0","","","","48.0","CLR:00","1009.6","996.5","16.093","-1.2","290.0","15.4","10.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11712/28/11 14:56:02 METAR KCXY 281956Z 29021G30KT 10SM CLR 02/M08 A2980 RMK AO2 PK WND 31031/1936 SLP096 T00221078 (BR)","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T15:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1009.1","-8.0","2.0","","","","","48.0","","1009.6","","","","290.0","15.4","10.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET095METAR KCXY 281956Z 29021G30KT 10SM CLR 02/M08 A2980 RMK AO2 PK WND 31031/1936 SLP096 T00221078;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T15:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1010.8","-8.9","1.7","0.0","","3.5","3","46.0","BKN:07 14.63","1011.1","998.2","16.093","-1.9","290.0","14.4","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12612/28/11 15:56:02 METAR KCXY 282056Z 29019G28KT 10SM BKN048 02/M09 A2985 RMK AO2 PK WND 30031/2025 SLP111 T00171089 53035 (BR)","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T16:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1010.8","-9.0","2.0","","","3.5","3","44.0","","1011.1","","","","290.0","14.4","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET104METAR KCXY 282056Z 29019G28KT 10SM BKN048 02/M09 A2985 RMK AO2 PK WND 30031/2025 SLP111 T00171089 53035;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T16:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1012.5","-10.6","0.6","0.0","","","","43.0","FEW:02 16.76","1012.8","999.9","16.093","-3.0","310.0","13.4","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12012/28/11 16:56:02 METAR KCXY 282156Z 31015G26KT 10SM FEW055 01/M11 A2990 RMK AO2 PK WND 32030/2137 SLP128 T00061106 (BR)","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T17:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1012.5","-11.0","1.0","","","","","41.0","","1012.8","","","","310.0","13.4","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET098METAR KCXY 282156Z 31015G26KT 10SM FEW055 01/M11 A2990 RMK AO2 PK WND 32030/2137 SLP128 T00061106;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T17:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1013.2","-10.6","0.0","0.0","","","","45.0","CLR:00","1013.5","1000.5","16.093","-3.3","310.0","10.8","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09912/28/11 17:56:02 METAR KCXY 282256Z 31014G21KT 10SM CLR 00/M11 A2992 RMK AO2 SLP135 T00001106 (BR)","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T18:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1013.2","-11.0","0.0","","","","","44.0","","1013.5","","","","310.0","10.8","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET077METAR KCXY 282256Z 31014G21KT 10SM CLR 00/M11 A2992 RMK AO2 SLP135 T00001106;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T18:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1013.5","-10.6","0.0","0.0","","2.8","1","45.0","CLR:00","1014.0","1000.9","16.093","-3.3","300.0","10.3","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11712/28/11 18:56:02 METAR KCXY 282356Z 30012G20KT 10SM CLR 00/M11 A2993 RMK AO2 SLP140 T00001106 10039 21006 51028 (BR)","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T19:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1013.5","-11.0","0.0","","","2.8","1","44.0","","1014.0","","","","300.0","10.3","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET095METAR KCXY 282356Z 30012G20KT 10SM CLR 00/M11 A2993 RMK AO2 SLP140 T00001106 10039 21006 51028;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T19:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.2","-10.0","-0.6","0.0","","","","49.0","OVC:08 13.72","1014.5","1001.5","16.093","-3.5","310.0","7.2","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09812/28/11 19:56:01 METAR KCXY 290056Z 31011G14KT 10SM OVC045 M01/M10 A2995 RMK AO2 SLP145 T10061100","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T20:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.2","-10.0","-1.0","","","","","51.0","","1014.5","","","","310.0","7.2","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET081METAR KCXY 290056Z 31011G14KT 10SM OVC045 M01/M10 A2995 RMK AO2 SLP145 T10061100;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T20:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.6","-10.6","-0.6","0.0","","","","47.0","FEW:02 13.72","1014.8","1001.9","16.093","-3.7","300.0","8.8","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09812/28/11 20:56:01 METAR KCXY 290156Z 30008G17KT 10SM FEW045 M01/M11 A2996 RMK AO2 SLP148 T10061106","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T21:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.6","-11.0","-1.0","","","","","47.0","","1014.8","","","","300.0","8.7","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET086METAR KCXY 290156Z AUTO 30008G17KT 10SM FEW045 M01/M11 A2996 RMK AO2 SLP148 T10061106;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T21:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.6","-10.0","-1.1","0.0","","1.1","1","51.0","CLR:00","1015.1","1001.9","16.093","-3.9","300.0","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09812/28/11 21:56:01 METAR KCXY 290256Z 30012KT 10SM CLR M01/M10 A2996 RMK AO2 SLP151 T10111100 51011","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T22:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.6","-10.0","-1.0","","","1.1","1","51.0","","1015.1","","","","300.0","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET086METAR KCXY 290256Z AUTO 30012KT 10SM CLR M01/M10 A2996 RMK AO2 SLP151 T10111100 51011;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T22:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.9","-11.1","-1.7","0.0","","","","49.0","CLR:00","1015.2","1002.2","16.093","-4.5","290.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09212/28/11 22:56:01 METAR KCXY 290356Z 29008KT 10SM CLR M02/M11 A2997 RMK AO2 SLP152 T10171111","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T23:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.9","-11.0","-2.0","","","","","51.0","","1015.2","","","","290.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET080METAR KCXY 290356Z AUTO 29008KT 10SM CLR M02/M11 A2997 RMK AO2 SLP152 T10171111;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-28T23:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1015.2","-11.7","-2.2","0.0","","","","49.0","CLR:00","1015.6","1002.5","16.093","-5.0","280.0","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10212/28/11 23:56:01 METAR KCXY 290456Z 28009KT 10SM CLR M02/M12 A2998 RMK AO2 SLP156 T10221117 400501022","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-29T00:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1015.2","-12.0","-2.0","","","","","47.0","","1015.6","","","","280.0","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090METAR KCXY 290456Z AUTO 28009KT 10SM CLR M02/M12 A2998 RMK AO2 SLP156 T10221117 400501022;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-29T00:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","SOD","","","","","","","","","","","","","","","","","","0729","1649","","-2.7","","","","","1.7","0","-3.87","21.0","0.6","-6.0","280","8.1","T","","","290","6.3","BR SN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-29T00:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1015.6","-11.7","-2.2","0.0","","0.8","3","49.0","CLR:00","1015.9","1002.9","16.093","-5.0","290.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11012/29/11 00:56:02 METAR KCXY 290556Z 29007KT 10SM CLR M02/M12 A2999 RMK AO2 SLP159 T10221117 10000 21028 53008","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-29T01:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1015.6","-12.0","-2.0","","","0.8","3","47.0","","1015.9","","","","290.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET098METAR KCXY 290556Z AUTO 29007KT 10SM CLR M02/M12 A2999 RMK AO2 SLP159 T10221117 10000 21028 53008;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-29T01:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1015.9","-11.1","-2.8","0.0","","","","53.0","CLR:00","1016.4","1003.2","16.093","-5.2","300.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09212/29/11 01:56:02 METAR KCXY 290656Z 30007KT 10SM CLR M03/M11 A3000 RMK AO2 SLP164 T10281111","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-29T02:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1015.9","-11.0","-3.0","","","","","54.0","","1016.4","","","","300.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET080METAR KCXY 290656Z AUTO 30007KT 10SM CLR M03/M11 A3000 RMK AO2 SLP164 T10281111;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-29T02:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1016.3","-11.1","-3.3","0.0","","","","55.0","CLR:00","1016.7","1003.5","16.093","-5.6","290.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09212/29/11 02:56:02 METAR KCXY 290756Z 29004KT 10SM CLR M03/M11 A3001 RMK AO2 SLP167 T10331111","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-29T03:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1016.3","-11.0","-3.0","","","","","54.0","","1016.7","","","","290.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET080METAR KCXY 290756Z AUTO 29004KT 10SM CLR M03/M11 A3001 RMK AO2 SLP167 T10331111;","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-29T03:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1016.3","-10.6","-4.4","0.0","","0.6","0","62.0","CLR:00","1016.6","1003.5","16.093","-6.2","250.0","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09812/29/11 03:56:02 METAR KCXY 290856Z 25003KT 10SM CLR M04/M11 A3001 RMK AO2 SLP166 T10441106 50006","","","","","","","","","","07/12/2007"
"USW00014751","2011-12-29T04:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1016.3","-11.0","-4.0","","","0.6","0","59.0","","1016.6","","","","250.0","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET086METAR KCXY 290856Z AUTO 25003KT 10SM CLR M04/M11 A3001 RMK AO2 SLP166 T10441106 50006;","","","","","","","","","","07/12/2007"
